,Channel Title,ZemenExpress,ID,Message,Date,Media Path
104,Zemen Express®,@ZemenExpress,5239,"['Measuring', 'Cup', 'Spoon', 'Set', 'ዋጋ', '4pc', '250', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-17 11:54:51+00:00,photos\@ZemenExpress_5239.jpg
110,Zemen Express®,@ZemenExpress,5232,"['6pcs', 'Reusable', 'drinking', 'Stainless', 'Straws', 'with', 'Cleaning', 'brush', 'እንደ', 'ማማሰያም', 'መጠጫም', 'የሚያገለግል', 'የማይዝግ', 'የራሱ', 'ማፅጃ', 'ብሩሽ', 'ያለው', '2', 'የቀለም', 'አማራጭ', 'Gold', 'Silver', 'ዋጋ', '600', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-17 05:42:52+00:00,photos\@ZemenExpress_5232.jpg
116,Zemen Express®,@ZemenExpress,5226,"['Shake', 'N', 'Take', '3', 'Juice', 'Smoothie', 'Blender', 'High', 'quality', 'Grinder', 'with', '2', 'Jar', 'mini', 'and', 'convenience', 'super', 'powerful', 'blender', 'crushes', 'ice', 'instantly', 'Multicolour', 'ዋጋ', '1850', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-16 18:10:25+00:00,photos\@ZemenExpress_5226.jpg
118,Zemen Express®,@ZemenExpress,5224,"['Universal', 'water', 'saving', 'dishwasher', 'head', 'Increase', 'water', 'outlet', 'pressure', 'and', 'rinse', 'efficiently', '360', 'rotating', 'head', '100', 'functional', 'ዋጋ', '350', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-16 18:03:38+00:00,photos\@ZemenExpress_5224.jpg
121,Zemen Express®,@ZemenExpress,5221,"['Kitchen', 'Sticker', 'ለኪችንዎ', 'ውበት', 'እጅግ', 'ተመራጭ', 'ውሀ', 'የማያስገባ', 'ቅባት', 'ዘይት', 'ነገሮች', 'እሳት', 'ተቀጣጣይ', 'ነገሮችን', 'የሚቋቋም', 'ለኪችን', 'ካቢኔት', 'ለካቢኔት', 'መሳቢያወች', 'ለኪችንዎ', 'ግርግዳ', 'ኪችንዎትን', 'ውብ', 'ፅዱ', 'ለማድረግ', 'ተመራጭ', 'ዋጋ', '5m', '60cm', '800', 'ብር', 'Available', 'Colour', 'Gold', 'Silver', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-16 04:34:04+00:00,photos\@ZemenExpress_5221.jpg
123,Zemen Express®,@ZemenExpress,5219,"['እንኳን', 'ለ1ሺህ', '499ኛው', 'የመውሊድ', 'በዓል', 'በሰላም', 'አደረሳችሁ']",2024-09-15 08:27:22+00:00,photos\@ZemenExpress_5219.jpg
128,Zemen Express®,@ZemenExpress,5214,"['Portable', 'Electronic', 'Scale', 'ዘመናዊ', 'በኤሌክትሮኒክስ', 'የሚሰራ', 'ሚዛን', 'እስከ', '50', 'ኪሎ', 'ይመዝናል', 'በባትሪ', 'ድንጋይ', 'የሚሰራ', 'በቀላሉ', 'በኪስ', 'የሚያዝ', 'ትክክለኛ', 'ልኬት', 'Specification', 'Material', 'ABS', 'stainless', 'steel', 'Capacity', '50kg', '110lb', 'Accuracy', '10g', '0', '2lb', 'Units', 'kg', 'lb', 'oz', 'g', 'Auto', 'power', 'off', '30', 'seconds', 'Power', 'supply', '2', 'AAA', 'Battery', 'ዋጋ', '700', 'ብር', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-14 10:52:26+00:00,photos\@ZemenExpress_5214.jpg
129,Zemen Express®,@ZemenExpress,5213,"['Foldable', 'High', 'Capacity', 'Travel', 'Bags', 'Smart', 'Bag', 'ውሃ', 'የማያስገባ', 'ብዙ', 'ኪስ', 'ስላለው', 'በርካታ', 'ዕቃ', 'ልብስ', 'ይይዙበታል', 'ለጉዞ', 'ቀለል', 'ያሉ', 'ልብሶችንን', 'ይይዙበታል', 'በተለይ', 'ለ', 'እመጫት', 'እናቶች', 'የህፃናት', 'ልብስ', 'ለመያዝ', 'ዋጋ', '1300', 'ብር', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-14 07:10:28+00:00,photos\@ZemenExpress_5213.jpg
134,Zemen Express®,@ZemenExpress,5208,"['የሸቶ', 'መቀነሻ', 'Mini', 'spray', 'pour', 'የሸቶ', 'መቀነሻ', 'ዋጋ', '200', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-14 04:59:48+00:00,photos\@ZemenExpress_5208.jpg
136,Zemen Express®,@ZemenExpress,5206,"['Electric', 'Hair', 'Stear', 'Cap', 'High', 'Quality', 'የፀጉር', 'እስቲመር', 'ትሪትመንት', 'ወይም', 'ቅቤ', 'ተቀብተው', 'በቤቶ', 'ሆነው', 'የሚጠቀሙበት', 'ዋጋ', '750', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-13 06:57:27+00:00,photos\@ZemenExpress_5206.jpg
139,Zemen Express®,@ZemenExpress,5203,"['sonic', 'Electric', 'Toothbrush', 'rechargeable', 'with', '4', 'Soft', 'Bristles', 'Brush', 'Heads', 'waterproof', 'suitable', 'for', 'male', 'and', 'female', 'ideal', 'for', 'Gift', 'ዋጋ', '1200', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-13 05:16:39+00:00,photos\@ZemenExpress_5203.jpg
146,Zemen Express®,@ZemenExpress,5193,"['3', 'Airtight', 'Square', 'Timing', 'Keeping', 'Fresh', 'Refrigerator', 'Food', 'Storage', 'Box', 'ጥራት', 'ያለው', 'ማቴሪያል', 'የራሱ', 'አየር', 'ማስተንፈሻ', 'ያለው', 'የፍሪጅ', 'ቆይታውን', 'የምንቆጣጠርበት', 'ቀን', 'መመዝገቢያ', 'ያለው', '3', 'የተለያየ', 'ሳይዝ', 'አንድ', 'ላይ', 'የያዘ', 'ዋጋ', '2700', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-11 09:47:59+00:00,photos\@ZemenExpress_5193.jpg
148,Zemen Express®,@ZemenExpress,5191,"['ዛሬ', 'መገናኛ', 'የሚገኘው', 'ሱቃችን', 'እስከ', 'ቀኑ', '11', '00', 'ድረስ', 'ክፍት']",2024-09-11 06:37:16+00:00,photos\@ZemenExpress_5191.jpg
149,Zemen Express®,@ZemenExpress,5190,"['እንኳን', 'አደረሳችሁ', '2017', 'በቅድሚያ', 'መርጣችሁ', 'በደንበኝነት', 'አብራችሁን', 'ለነበራችሁ', 'ሁሉ', 'እያመሰገንን', 'ውድ', 'ቤተሰቦቻችን', 'በሙሉ', 'እንኳን', 'አደረሳችሁ', 'እንላለን', 'አዲሱ', 'አመት', 'የበረከት', 'የመትረፍረፍ', 'ሀገራችን', 'ላይ', 'ሰላም', 'የሚሰፍንበት', 'የተበደሉት', 'የሚካሱበት', 'በመከራ', 'ውስጥ', 'ያሉ', 'የሚፅናኑበት', 'አመት', 'ያድርግልን', 'ሰላም', 'ለሰው', 'ልጅ', 'ሁሉ', 'መልካም', 'በአል', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-10 19:56:37+00:00,photos\@ZemenExpress_5190.jpg
150,Zemen Express®,@ZemenExpress,5189,"['Ice', 'cube', 'Making', 'Bottle', 'It', 'is', 'an', 'ice', 'cube', 'maker', 'and', 'pitcher', 'as', 'well', 'with', 'the', 'function', 'of', 'preparing', 'ice', 'cubes', 'in', 'a', 'super', 'easy', 'way', 'Fill', 'it', 'with', 'beverages', 'and', 'use', 'it', 'as', 'a', 'pitcher', 'Suitable', 'for', 'ho', 'party', 'and', 'going', 'out', 'NOTICE', 'FOR', 'USE', 'Please', 'wash', 'it', 'before', 'use', 'and', 'wipe', 'it', 'with', 'soft', 'damp', 'cloth', 'Please', 'try', 'not', 'touch', 'with', 'sharp', 'stuffs', 'to', 'avoid', 'abrasion', 'and', 'scratches', 'It', 's', 'dishwasher', 'safe', 'This', 'product', 'can', 'be', 'cleaned', 'with', 'cold', 'water', 'Warm', 'Reminders', 'Please', 'wash', 'it', 'imdiately', 'after', 'holding', 'sugary', 'or', 'pulpy', 'drinks', 'to', 'avoid', 'residual', 'stains', 'not', 'to', 'affect', 'the', 'next', 'use', 'If', 'filled', 'it', 'with', 'hot', 'beverage', 'please', 'cool', 'first', 'before', 'put', 'it', 'into', 'refrigerator', 'ዋጋ', '1000', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-10 12:18:03+00:00,photos\@ZemenExpress_5189.jpg
153,Zemen Express®,@ZemenExpress,5186,"['Queen', 'Luxury', 'style', 'kitchen_expert', 'ስጋ', 'ጨጓራ', 'ሽንኩርት', 'በሰከንዶች', 'ድቅቅ', 'የሚያደርግ', '6L', 'capacity', 'three', '3', 'speed', 'electric', 'at', 'grinder', 'Power', 'rating', '1500W', 'Detachable', 'parts', 'for', 'easy', 'cleaning', 'Machine', 'cup', 'separation', 'for', 'convenient', 'use', 'Double', 'cover', 'design', 'After', 'you', 'finish', 'stirring', 'cover', 'imdiately', 'ዋጋ', '4000', 'ብር', 'ውስን', 'ፍሬ', 'ያለን', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-10 10:53:16+00:00,photos\@ZemenExpress_5186.jpg
161,Zemen Express®,@ZemenExpress,5178,"['Lark', 'Air', 'Humidifier', 'with', 'LED', 'Light', 'High', 'Quality', 'በኤሌክትሪክ', 'የሚሰራ', 'ለቤት', 'መልካም', 'መዓዛን', 'የሚሰጥ', 'Water', 'Tank', 'Capacity', '330ml', 'Operating', 'power', '2', '5W', 'Spray', 'Volu', '30', '50ml', 'H', 'Purify', 'the', 'air', 'Beautify', 'the', 'Environnt', 'Three', 'level', 'ambient', 'light', 'Silent', 'humidification', 'Two', 'levels', 'of', 'fog', 'Adjustable', 'speed', 'very', 'effective', 'Usb', 'power', 'interface', 'convenient', 'and', 'quick', 'operation', 'can', 'be', 'used', 'anywhere', 'Package_Included', '1', 'Lark', 'bird', 'humidifier', '1', 'USB', 'cable', '1', 'Instruction', 'manual', 'ዋጋ', '1200', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-10 08:55:32+00:00,photos\@ZemenExpress_5178.jpg
163,Zemen Express®,@ZemenExpress,5176,"['Kitchen', 'knife', '9PCS', '1', 'ሞረድ', '5', 'በተለያየ', 'መጠን', 'ቢላዎች', '1', 'መላጫ', '1', 'መቀስ', 'ከማስቀመጫው', 'ጋር', 'ዋጋ', '2700', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-10 08:01:56+00:00,photos\@ZemenExpress_5176.jpg
166,Zemen Express®,@ZemenExpress,5173,"['Multi', 'functional', 'Toothbrush', 'sterilizer', 'dispenser', 'ግድግዳ', 'ላይ', 'የራሱ', 'መለጠፊያ', 'ያለው', 'ብሩሽ', 'ላይ', 'የሚገኙ', 'ባክቴሪያዎችን', '3', 'ደቂቃ', 'ውስጥ', 'መግደል', 'የሚችል', 'ስትራላይዘር', 'ያለው', 'በአንዴ', '4', 'ብሩሽ', 'ፂም', 'መላጫ', 'መያዝ', 'የሚችል', 'እንዲሁም', 'ከስር', 'በመጫን', 'ብቻ', 'የጥርስ', 'ሳሙናው', 'ብሩሹ', 'ላይ', 'ማድረግ', 'የሚያስችል', 'ሲስተም', 'ያለው', 'አጠቃቀሙ', 'ቀላል', 'የጥርስ', 'ሳሙና', 'ብክነት', 'የሚያስወግድ', 'ማንኛውንም', 'ዓይነት', 'የጥርስ', 'ሳሙና', 'መያዝ', 'የሚችል', 'To', 'be', 'charged', 'with', 'light', 'long', 'battry', 'life', 'Uv', 'sterilization', 'Multiple', 'storge', 'rack', 'Smart', 'infraed', 'induction', 'sensor', 'ዋጋ', '700', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-09 11:41:52+00:00,photos\@ZemenExpress_5173.jpg
168,Zemen Express®,@ZemenExpress,5171,"['Double', 'lid', 'storage', 'box', 'High', 'Quality', 'ጥቅም', 'ላይ', 'በማይውልበት', 'ጊዜ', 'ሊታጠፍ', 'የሚችል', 'You', 'can', 'place', 'this', 'cupboard', 'organizer', 'for', 'clothes', 'anywhere', 'in', 'your', 'room', '50', '30', '24cm', 'ዋጋ', '1', '500', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-09 10:00:51+00:00,photos\@ZemenExpress_5171.jpg
173,Zemen Express®,@ZemenExpress,5166,"['Over', 'Toilet', 'Storage', 'Rack', 'የቦታ', 'ጥበት', 'ካለብዎ', 'ይሄ', 'ያስፈልግዎታል', 'Toilet', 'Kitchen', 'ላይ', 'ሊጠቀሙበት', 'ይችላሉ', 'የንፅህና', 'ዕቃዎችን', 'ኮስሞቲክሶች', 'አትክልት', 'ፍራፍሬዎችን', 'ሊያስቀምጡበት', 'ይችላሉ', 'ግድግዳ', 'መብሳት', 'አያስፈልግዎትም', 'ከጠንካራ', 'ብረት', 'ፕላስቲክ', 'የተሰራ', 'እርጥበትን', 'የሚቋቋም', 'የማይዝግ', 'ማያያዣ', 'ሁክ', 'ያለው', 'ዋጋ', '1100', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-09 04:26:35+00:00,photos\@ZemenExpress_5166.jpg
175,Zemen Express®,@ZemenExpress,5164,"['በረፍት', 'ቀንዎ', 'ሱቅ', 'ላይ', 'መስተናገድ', 'ለምትፈልጉ', 'ውድ', 'ደንበኞቻችን', 'ልዮ', 'የዋዜማ', 'ገበያ', 'ከቅናሽ', 'ጋር', 'አዘጋጅተን', 'እንጠብቅዎታለን', 'ነገ', 'ከጠዋቱ', '4', '30', '_', 'ቀኑ', '11', '00', 'ድረስ', 'ሱቃችን', 'ክፍት', 'ሁኖ', 'ይጠብቅዎታል', 'ሱቅ', 'መተው', 'መግዛት', 'ላልቻላችሁ', 'በሞተረኞች', 'ያሉበት', 'እናደርሳለን', 'ዘወትር', 'ሰኞ', '_ቅዳሜ', 'ከጠዋቱ', '2', '30', 'እስከ', 'ምሽቱ', '2', '00', 'ድረስ', 'ክፍት', 'መሆኑን', 'እንገልፃለን', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-07 16:50:57+00:00,photos\@ZemenExpress_5164.jpg
176,Zemen Express®,@ZemenExpress,5163,"['Soap', 'Pump', 'Dispenser', 'with', 'Sponge', 'Dispense', 'the', 'perfect', 'amount', 'of', 'dish', 'soap', 'Every', 'ti', 'Tank', 'Capacity', '385ml', 'ዋጋ', '350', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-07 08:23:23+00:00,
177,Zemen Express®,@ZemenExpress,5162,"['momcoc', 'non', 'stick', 'cookware', 'የማይዙ', 'ማራኪ', 'ግራናይት', 'ቅብ', 'ድስቶች', '4', 'ድስቶች', '1', 'መጥበጫ', 'ከነ', 'ክዳናቸው', 'እንዲሁም', 'ሁለት', 'ጭልፋዎች', 'በአንድ', 'ላይ', 'ዋጋ', '8200', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-06 17:03:50+00:00,photos\@ZemenExpress_5162.jpg
178,Zemen Express®,@ZemenExpress,5161,"['Rechargeable', 'Electric', 'USB', 'Charging', 'Bbq', 'Lighter', 'በቻርጅ', 'የሚሰራ', 'ላይተር', 'በ1', 'ቻርጅ', 'ለረዥም', 'ጊዜ', 'የሚቆይ', 'ዋጋ', '600', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-06 11:23:43+00:00,photos\@ZemenExpress_5161.jpg
181,Zemen Express®,@ZemenExpress,5158,"['Electric', 'Makeup', 'brush', 'Cleaner', 'Beauty', 'Blender', 'Cleaner', 'for', 'all', 'Size', 'cosmotic', 'beauty', 'make', 'up', 'Brush', 'set', 'Eyeshadow', 'Blush', 'Brush', 'Great', 'gift', 'for', 'wife', 'Girlfriend', 'ዋጋ', '1250', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-06 05:45:29+00:00,photos\@ZemenExpress_5158.jpg
190,Zemen Express®,@ZemenExpress,5149,"['4pce', 'Portable', 'Squeezable', 'Bottle', 'Leakproof', '90ml', 'For', 'Lotion', 'Shampoo', 'Facial', 'Cleanser', 'ዋጋ', '650', 'ብር', 'አድራሻ', 'ቁ', '1', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S06', 'ቁ', '2', 'ፒያሳ', 'ጊዮርጊስ', 'አደባባይ', 'ራመት_ታቦር_ኦዳ_ህንፃ', '1ኛ', 'ፎቅ', 'ሱቅ', 'ቁ', 'G', 'ፒያሳ', 'ቅርንጫፍ']",2024-09-05 12:39:32+00:00,photos\@ZemenExpress_5149.jpg
